Date,dell_return,risk_free_return,sp_return,dell_excess_return,sp_excess_return
2010-04-02,0.00400266844563046,0.00002269230576923,0.00986983574026112,0.00397997613986123,0.00984714343449189
2010-03-26,0.04024982650936850,0.00002538461538462,0.00576885898042057,0.04022444189398390,0.00574347436503595
2010-03-19,0.01051893408134650,0.00002192307692308,0.00861344774196771,0.01049701100442340,0.00859152466504463
2010-03-12,0.02737752161383280,0.00001807692307692,0.00991818906404074,0.02735944469075590,0.00990011214096382
2010-03-05,0.04833836858006050,0.00001538461538462,0.03096868814247310,0.04832298396467580,0.03095330352708850
2010-02-26,-0.01707498144023760,0.00001153845961538,-0.00421896813294442,-0.01708651989985290,-0.00423050659255981
2010-02-19,-0.02673410404624280,0.00000923076923077,0.03129637522054400,-0.02674333481547350,0.03128714445131320
2010-02-12,0.04531722054380660,0.00000807692307692,0.00874756503226482,0.04530914362072970,0.00873948810918789
2010-02-05,0.02635658914728680,0.00000307692307692,-0.00715414490485422,0.02635351222420990,-0.00715722182793114
2010-01-29,-0.05390539053905390,0.00000480769230769,-0.01638288839435430,-0.05391019823136160,-0.01638769608666200
2010-01-22,-0.05312500000000010,0.00000384615384615,-0.03897210388305880,-0.05312884615384620,-0.03897595003690500
2010-01-15,-0.03030303030303030,0.00000576923076923,-0.00782029192614986,-0.03030879953379950,-0.00782606115691909
2010-01-08,0.03412256267409460,0.00000528846153846,0.02679607190910580,0.03411727421255620,0.02679078344756740
2010-01-01,-0.02907369844489520,0.00000240384615385,-0.01009645330801000,-0.02907610229104900,-0.01009885715416390
2009-12-25,0.07641921397379910,0.00000307692307692,0.02177890953315950,0.07641613705072220,0.02177583261008260
2009-12-18,0.04725609756097570,0.00000461538461538,-0.00356630532136792,0.04725148217636030,-0.00357092070598331
2009-12-11,-0.02526002971768220,0.00001615384807692,0.00039403312439368,-0.02527618356575910,0.00037787927631676
2009-12-04,-0.04809052333804810,0.00001153846153846,0.01327026260482580,-0.04810206179958650,0.01325872414328730
2009-11-27,-0.01049685094471650,0.00000807692307692,0.00010469142872482,-0.01050492786779350,0.00009661450564790
2009-11-20,-0.07207792207792220,0.00001105769230769,-0.00192391117724311,-0.07208897977022990,-0.00193496886955080
2009-11-13,0.03633916554508750,0.00000923076923077,0.02261296063306430,0.03632993477585680,0.02260372986383350
2009-11-06,0.02837370242214530,0.00000615384615385,0.03194967406513930,0.02836754857599150,0.03194352021898540
2009-10-30,-0.06653746770025850,0.00000769230769231,-0.04020724317660920,-0.06654516000795080,-0.04021493548430150
2009-10-23,0.01322162586726020,0.00001009615384615,-0.00742859887676206,0.01321152971341400,-0.00743869503060821
2009-10-16,-0.03364958886780520,0.00000846153846154,0.01511271822494890,-0.03365805040626680,0.01510425668648730
2009-10-09,0.05119680851063850,0.00000884615384615,0.04514078902435710,0.05118796235679230,0.04513194287051100
2009-10-02,-0.01955671447196870,0.00000807692307692,-0.01835714235621670,-0.01956479139504560,-0.01836521927929360
2009-09-25,-0.08088675853804680,0.00000846153846154,-0.02238422665893690,-0.08089522007650840,-0.02239268819739850
2009-09-18,0.00542168674698784,0.00001682692307692,0.02451550925291570,0.00540485982391092,0.02449868232983880
2009-09-11,0.05799872530274080,0.00001769230961538,0.02590363865875810,0.05798103299312540,0.02588594634914270
2009-09-04,-0.01506591337099820,0.00002153846153846,-0.01217586788672190,-0.01508745183253660,-0.01219740634826030
2009-08-28,0.09937888198757760,0.00002192307692308,0.00273065070356537,0.09935695891065450,0.00270872762664230
2009-08-21,0.02042253521126770,0.00002423076923077,0.02194579589252440,0.02039830444203690,0.02192156512329370
2009-08-14,0.07575757575757570,0.00002846153846154,-0.00631483295343982,0.07572911421911420,-0.00634329449190136
2009-08-07,-0.01345291479820640,0.00002730769230769,0.02329166335214270,-0.01348022249051410,0.02326435565983500
2009-07-31,-0.00888888888888884,0.00002923076923077,0.00838643702577557,-0.00891811965811960,0.00835720625654480
2009-07-24,0.06550907655880020,0.00002730769230769,0.04135183940210510,0.06548176886649250,0.04132453170979740
2009-07-17,-0.04160363086232990,0.00002961538461538,0.06966899128754920,-0.04163324624694530,0.06963937590293380
2009-07-10,0.01927525057825740,0.00002692307692308,-0.01929305352844080,0.01924832750133430,-0.01931997660536390
2009-07-03,-0.05190058479532160,0.00001961538461538,-0.02446542025545660,-0.05192020017993690,-0.02448503564007200
2009-06-26,0.02934537246049660,0.00001923076923077,-0.00252070825501760,0.02932614169126590,-0.00253993902424837
2009-06-19,-0.00746825989544442,0.00001730769230769,-0.02640063571038180,-0.00748556758775211,-0.02641794340268950
2009-06-12,0.10844370860927200,0.00001653846153846,0.00650885364980347,0.10842717014773300,0.00649231518826501
2009-06-05,0.04407951598962830,0.00002836538653846,0.02279120228793200,0.04405115060308990,0.02276283690139350
2009-05-29,0.06635944700460830,0.00002692307692308,0.03623266590662990,0.06633252392768520,0.03620574282970680
2009-05-22,-0.01183970856102010,0.00002615384423077,0.00467354749167837,-0.01186586240525090,0.00464739364744760
2009-05-15,0.01572617946345980,0.00002769230576923,-0.04988616391371840,0.01569848715769050,-0.04991385621948760
2009-05-08,-0.08776371308016870,0.00001000000000000,0.05892502902310850,-0.08777371308016870,0.05891502902310850
2009-05-01,0.07239819004524880,0.00001307692307692,0.01303770170617760,0.07238511312217190,0.01302462478310070
2009-04-24,-0.00090415913200725,0.00001307692307692,-0.00387093749317780,-0.00091723605508418,-0.00388401441625472
2009-04-17,0.02788104089219350,0.00002932692307692,0.01521881983549140,0.02785171396911650,0.01518949291241450
2009-04-10,0.04263565891472850,0.00002807692307692,0.01668754659588110,0.04260758199165160,0.01665946967280420
2009-04-03,0.03718592964824130,0.00000884615384615,0.03255386459466640,0.03717708349439520,0.03254501844082020
2009-03-27,0.00708502024291491,0.00002269230961538,0.06166769921473630,0.00706232793329952,0.06164500690512090
2009-03-20,0.05442902881536840,0.00002307692307692,0.01584947020931280,0.05440595189229150,0.01582639328623590
2009-03-13,0.11947431302270000,0.00002538461538462,0.10706882933014100,0.11944892840731500,0.10704344471475700
2009-03-06,-0.01875732708089100,0.00003692307692308,-0.07034237675142760,-0.01879425015781400,-0.07037929982835070
2009-02-27,0.01426872770511280,0.00004326922884615,-0.04539349603355270,0.01422545847626660,-0.04543676526239890
2009-02-20,-0.07785087719298230,0.00004461538846154,-0.06869039087904570,-0.07789549258144390,-0.06873500626750730
2009-02-13,-0.03594080338266400,0.00004423076346154,-0.04807691496905810,-0.03598503414612560,-0.04812114573251960
